428573.521790128	12670350.9142557
429778.142372844	12672060.3971963
430147.158465267	12666685.8672714
429809.341683202	12672691.0916408
431829.039023389	12667557.5656163
432111.577655798	12668131.4470705
430304.812196567	12666652.7044411
431015.175981372	12666791.2025889
429905.056365828	12672365.5634392
432195.238170864	12668225.2367816
432383.769395690	12667092.5665848
431376.296211824	12668020.3626096
432409.507673157	12668063.2574504
431015.162066952	12666168.0117084
429893.911833437	12669058.4627918
429729.845553745	12670329.2018595
427745.822964360	12691507.5239997
430922.568325367	12667978.3962833
425124.266701403	12700277.5363353
420252.427903342	12706782.8723285
421660.812984696	12654695.9900512
420436.882438479	12677833.8250898
421432.273694327	12681780.2320658
429474.515366450	12662889.1903089
429302.633077346	12664760.0828794
428318.197466601	12665446.7806186
420368.623003904	12706181.0261729
428522.106733733	12662635.4507593
428421.621971952	12664770.1492877
430268.921560755	12666146.1295321
402923.270226969	12637016.0277005
404093.653818737	12606092.4202960
403822.599341934	12609693.8891171
402362.072917021	12629446.0711345
405360.097335172	12604490.2889803
402727.823374750	12612917.6434856
406211.509148973	12617910.3778328
407731.850289616	12610918.4617835
405600.072746835	12623615.6151475
406211.509148973	12617910.3778328
421863.882568170	12628502.8989276
407057.873743593	12587342.7280441
405581.299363806	12595091.4851385
405360.097335172	12604490.2889803
405397.705344742	12595670.7094742
415973.750920691	12614935.3725458
405738.868476212	12600820.9571481
404093.580705203	12609521.2683964
418572.444176040	12620522.0968305
420869.887855623	12626240.2278665
421441.347465567	12626654.1794022
408850.506941550	12591990.6618066
395312.802087832	12586496.6901408
419447.935515584	12625123.9775824
419381.776789644	12625150.2119078
419411.901943029	12624936.1360932
421813.521474128	12628365.2071706
422728.835869510	12618467.5407024
421814.094475073	12628444.4671589
406211.509148973	12617910.3778328
396842.337508478	12594665.6849559
395714.299596677	12582504.0051437
405877.397746993	12590937.2892222
391664.621381308	12593833.0524714
394757.700545912	12586706.2403324
423747.572127027	12625139.0432631
397574.160947967	12575007.7605339
393599.748103534	12591024.4939032
394619.792450821	12586471.7851393
394217.202742031	12586873.6845564
408441.068647657	12595163.5014857
395695.228355230	12585707.8350503
393346.619585918	12585667.5677971
394365.274456698	12590557.5080256
394933.204657316	12585884.2420349
394310.302720787	12585820.2939644
394692.667655001	12585850.8679724
407683.512028633	12589721.8865460
394091.883716032	12586220.7207940
407539.182972008	12600664.4088559
394361.942701246	12581420.3751710
393347.465807344	12585409.5065623
408448.948272112	12599064.7981182
407629.243382218	12597470.6553703
407780.666347457	12600069.2003229
407686.849825672	12594131.6538720
407706.860525992	12599610.7823786
407738.608941784	12601265.4864112
407741.678886367	12600221.1581379
408612.930098621	12598998.4956929
410756.499505588	12607654.6309692
407919.671699817	12600912.5634992
407534.793627761	12600209.2891424
414112.275460500	12603830.7046180
407414.999697453	12598831.4509026
410795.998585720	12599365.7819084
412800.026610707	12609845.2618156
414216.440173658	12609683.0656705
411754.219779840	12608316.8436265
412922.434982518	12612457.6926263
416045.763136947	12614718.8269533
410569.174296214	12602947.6431533
411333.848544623	12598814.7571946
413829.477010106	12608298.4519013
413087.684520805	12602931.1918743
414216.440173658	12609683.0656705
412522.213691144	12599086.9134579
413196.064724229	12610437.3320313
412739.522170225	12608669.8730618
413581.958806428	12601671.5900323
414887.538474990	12605096.3834713
414070.963986477	12603392.6919278
413510.300557694	12604223.6504507
412789.403177244	12608259.6621328
409462.269157959	12593147.4598283
385874.816792261	12628974.6034128
413780.503953813	12608164.8711364
412788.174395711	12605843.3379047
385596.311462099	12626901.0255149
383525.550974734	12610190.1116553
371755.004022782	12621759.1169274
377700.506750677	12644314.1065415
385633.113253120	12629300.7725907
386390.395263077	12628305.7485744
386380.973169000	12628306.4926769
386086.674012343	12628696.9834356
372431.563016779	12668464.8385030
386153.384001994	12628306.3838806
401658.941059605	12592261.5332213
385837.600406356	12628504.1886074
386054.584936336	12629359.6119700
391876.663247090	12594140.2123567
402351.959368691	12594369.7634970
396582.342140070	12596189.2833574
385777.927513496	12627927.1545086
401054.979874334	12597463.1028515
401730.464464881	12593378.7292176
402363.634954439	12594566.5743712
400466.245267661	12597953.3522528
402496.014624787	12590717.0334992
402216.482654063	12594722.6543452
398612.438435916	12599617.6497424
401001.269048459	12597457.7401075
403891.337326341	12588891.7072259
401338.694539386	12594414.7586727
402360.878179554	12588827.8618977
402485.240314910	12592353.1680486
404089.955424543	12590310.6564655
402074.640837139	12594313.5819516
403766.500528311	12589206.9944853
398612.438435916	12599617.6497424
404998.633488569	12588286.8789990
402370.087017249	12594143.0420036
404044.185932816	12590545.2052481
402352.858293429	12588708.5209700
402369.150615245	12589218.0480532
398612.438435916	12599617.6497424
401658.941059605	12592261.5332213
405200.766936878	12589631.2990069
402490.072511152	12592302.0876806
402221.283410480	12589125.5483441
401387.418998591	12593946.3259591
405074.102867810	12588516.8701391
431269.500396183	12666217.1362637
406112.014833742	12636341.6879388
404660.407042007	12636547.8094210
410309.862660833	12598292.8381577
412548.184416017	12598972.9029822
406104.007644685	12593624.8611386
412870.435068975	12612852.1812340
406056.789726088	12596518.9142865
420658.438224095	12629565.5027273
426279.684563680	12631908.5557547
406157.707676809	12599717.8394302
419368.516406562	12625130.1208248
405397.705344742	12595670.7094742
418611.710096715	12621534.1819489
406271.159413639	12591730.0207432
392378.187818930	12586981.8499191
408264.423201675	12593763.2464818
406611.013784190	12591217.9577790
392116.646066594	12599074.6406891
395239.498722700	12591192.9487687
394200.247436124	12589248.0667089
392168.171408839	12609876.9305613
410344.258647956	12598160.6879804
412742.732740269	12599884.5617472
410802.250937481	12607179.6281288
416045.763136947	12614718.8269533
418546.211241057	12601814.6904680
410447.957951209	12598527.9907230
412116.603093636	12618588.1280059
415430.500503984	12602355.2005324
410445.419785844	12598866.5659573
413701.713390866	12603443.2853515
412807.456052801	12600560.8887909
412955.084044427	12612540.9179058
413001.001047902	12608480.7013749
413402.520492546	12608491.1669323
386473.173256581	12628897.3540848
413881.889565624	12608526.9378079
416019.906822643	12608942.4820132
410906.043322613	12600064.0092338
405154.747376288	12586868.3433896
413389.210287699	12605073.1538482
385963.953680287	12628559.4773131
398292.616156032	12603135.2231542
390810.926893814	12617952.2726074
400664.047109901	12595347.1135270
399582.790626476	12589203.6047529
385981.644363182	12628590.3802884
400334.025795351	12596185.2965333
385956.627879172	12628583.6873500
402734.360753215	12592297.0427901
402074.640837139	12594313.5819516
402232.584528737	12593318.0985924
425597.624179846	12688796.4617128
403179.193666876	12599987.9304945
430991.832553815	12668876.8288633
404255.602920235	12629923.6345154
404704.354731286	12590000.2497140
405756.047248664	12608878.5153137
406049.496037018	12599996.4157612
404877.110870756	12599916.1393133
413926.664224434	12607066.6044273
407690.464368550	12592697.3159511
403169.397603685	12592977.4875098
407971.365673702	12650934.8328047
420115.127176192	12647206.7146205
421348.606908917	12694899.4898195
417198.091564702	12694106.5292199
419027.613474885	12648305.2460669
407171.217640574	12660153.5538222
414225.112070479	12634945.8213489
414375.983666791	12688960.9383972
407042.914436500	12651876.3396409
409912.505835415	12639095.1980120
407682.306274177	12636894.2676893
408397.368694910	12642414.8048294
406500.284625226	12640316.4976221
415301.718758585	12691877.8386148
418631.879402907	12655214.3912445
418135.035482164	12646121.7958228
415453.242803041	12693377.3667462
415469.003253152	12693822.2119973
410024.957342104	12641991.1561995
407057.850015336	12655169.9176005
417445.225406604	12635284.3471516
417181.103902709	12633723.5888955
416010.784508101	12658497.9413678
418057.459736990	12652952.0105157
418010.789830155	12692294.9742296
418727.609001879	12651528.0356340
410579.163931856	12631723.9904291
419855.978778266	12648561.4035609
414385.177438473	12568487.2992863
409694.644615055	12639549.1639604
419894.710576349	12648938.1018535
